version,idf_file,key_value,variable_name,reporting_frequency
V25-2-0,DOAToPTAC.idf,SPACE2-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE3-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE4-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE5-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE2-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE3-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE4-1 PTAC Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE5-1 PTAC Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE2-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE3-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE4-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE5-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Zone Air Temperature,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Zone Air Relative Humidity,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,System Node Temperature,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToPTAC_DrawReturnAir.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToPTHP.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-2-0,DOAToPTHP.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Air Temperature,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Air Relative Humidity,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Predicted Sensible Load to Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Supply Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heating Coil Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heating Coil Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Cooling Coil Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Cooling Coil Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Zone Unit Fan Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Zone Unit Fan Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Zone Air Node,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Zone Air Node,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1,Zone Air Temperature,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1,Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1,Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 HP Cooling Mode,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 HP Cooling Mode,Cooling Coil Sensible Cooling Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump,Zone Packaged Terminal Heat Pump Total Heating Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump,Zone Packaged Terminal Heat Pump Total Cooling Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump,Zone Packaged Terminal Heat Pump Sensible Heating Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump,Zone Packaged Terminal Heat Pump Sensible Cooling Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 HP Supp Coil,Heating Coil Heating Rate,hourly
V25-2-0,DOAToPTHP.idf,DOAS Mixed Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,DOAS Mixed Air Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,DOAS Heat Recovery Supply Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,DOAS Heat Recovery Supply Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,DOAS Outdoor Air Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,DOAS Outdoor Air Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,DOAS Air Loop Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,DOAS Air Loop Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,DOAS Relief Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,DOAS Relief Air Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTHP.idf,DOAS Return Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE2-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE3-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE4-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE5-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump,Zone Packaged Terminal Heat Pump Fan Part Load Ratio,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Heat Pump,Zone Packaged Terminal Heat Pump Compressor Part Load Ratio,hourly
V25-2-0,DOAToPTHP.idf,DOAS Supply Path Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE2-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE3-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE4-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE5-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE2-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE3-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE4-1 Heat Pump Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE5-1 Heat Pump Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE2-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE3-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE4-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,SPACE5-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTHP.idf,*,Zone Air CO2 Concentration,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Air Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Air Relative Humidity,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Predicted Sensible Load to Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Supply Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Cooling Coil Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Cooling Coil Outlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Zone Unit Fan Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Zone Unit Fan Outlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Zone Air Node,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Zone Air Node,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1,Zone Air Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1,Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1,Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC CCoil,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC CCoil,Cooling Coil Sensible Cooling Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC,Unitary System Total Heating Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC,Unitary System Total Cooling Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC,Unitary System Sensible Heating Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC,Unitary System Sensible Cooling Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Heating Coil,Heating Coil Heating Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Mixed Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Mixed Air Outlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Heat Recovery Supply Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Heat Recovery Supply Outlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Outdoor Air Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Outdoor Air Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Air Loop Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Air Loop Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Relief Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Relief Air Outlet,System Node Temperature,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Return Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE2-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE3-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE4-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE5-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC,Unitary System Fan Part Load Ratio,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 PTAC,Unitary System Compressor Part Load Ratio,hourly
V25-2-0,DOAToUnitarySystem.idf,DOAS Supply Path Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE2-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE3-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE4-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE5-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE2-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE3-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE4-1 PTAC Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE5-1 PTAC Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE2-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE3-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE4-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,SPACE5-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitarySystem.idf,*,Zone Air CO2 Concentration,hourly
V25-2-0,DOAToUnitVentilator.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,*,Zone Air Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,*,Zone Air Humidity Ratio,hourly
V25-2-0,DOAToUnitVentilator.idf,*,Zone Unit Ventilator Sensible Cooling Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,*,Zone Unit Ventilator Heating Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone1UnitVentAirOutletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone1UnitVentAirInletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone1UnitVentAirOutletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone1UnitVentAirInletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone2UnitVentAirOutletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone2UnitVentAirInletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE2-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone2UnitVentAirOutletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone2UnitVentAirInletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE2-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone3UnitVentAirOutletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone3UnitVentAirInletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE3-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone3UnitVentAirOutletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone3UnitVentAirInletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE3-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone4UnitVentAirOutletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone4UnitVentAirInletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE4-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone4UnitVentAirOutletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone4UnitVentAirInletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE4-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone5UnitVentAirOutletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone5UnitVentAirInletNode,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE5-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone5UnitVentAirOutletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,Zone5UnitVentAirInletNode,System Node Temperature,hourly
V25-2-0,DOAToUnitVentilator.idf,SPACE5-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToVRF.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V25-2-0,DOAToVRF.idf,*,Site Outdoor Air Wetbulb Temperature,timestep
V25-2-0,DOAToVRF.idf,*,Zone Air Temperature,timestep
V25-2-0,DOAToVRF.idf,*,Zone Air Relative Humidity,timestep
V25-2-0,DOAToVRF.idf,*,Zone Air System Sensible Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,*,Zone Air System Sensible Heating Rate,timestep
V25-2-0,DOAToVRF.idf,*,Zone Predicted Sensible Load to Setpoint Heat Transfer Rate,timestep
V25-2-0,DOAToVRF.idf,*,Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate,timestep
V25-2-0,DOAToVRF.idf,*,Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate,timestep
V25-2-0,DOAToVRF.idf,TU1 VRF DX COOLING COIL,Cooling Coil Total Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,TU1 VRF DX COOLING COIL,Cooling Coil Sensible Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,TU1 VRF DX COOLING COIL,Cooling Coil Latent Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,TU1 VRF DX COOLING COIL,Cooling Coil Runtime Fraction,timestep
V25-2-0,DOAToVRF.idf,TU1 VRF DX HEATING COIL,Heating Coil Heating Rate,timestep
V25-2-0,DOAToVRF.idf,TU1 VRF DX HEATING COIL,Heating Coil Runtime Fraction,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Heating Electricity Rate,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Cooling Electricity Rate,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Heating Electricity Energy,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Cooling Electricity Energy,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Total Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Total Heating Rate,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Part Load Ratio,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Runtime Fraction,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Cycling Ratio,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Operating Mode,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Crankcase Heater Electricity Rate,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Crankcase Heater Electricity Energy,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Defrost Electricity Rate,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Defrost Electricity Energy,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Maximum Capacity Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,*,VRF Heat Pump Maximum Capacity Heating Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Cooling Electricity Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Heating Electricity Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Cooling Electricity Energy,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Heating Electricity Energy,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Total Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Sensible Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Latent Cooling Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Total Heating Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Sensible Heating Rate,timestep
V25-2-0,DOAToVRF.idf,TU1,Zone VRF Air Terminal Latent Heating Rate,timestep
V25-2-0,DOAToVRF.idf,TU1 VRF SUPPLY FAN,Fan Electricity Rate,timestep
V25-2-0,DOAToVRF.idf,DOAS Mixed Air Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,DOAS Mixed Air Outlet,System Node Temperature,timestep
V25-2-0,DOAToVRF.idf,DOAS Heat Recovery Supply Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,DOAS Heat Recovery Supply Outlet,System Node Temperature,timestep
V25-2-0,DOAToVRF.idf,DOAS Outdoor Air Inlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,DOAS Outdoor Air Inlet,System Node Temperature,timestep
V25-2-0,DOAToVRF.idf,DOAS Air Loop Inlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,DOAS Air Loop Inlet,System Node Temperature,timestep
V25-2-0,DOAToVRF.idf,DOAS Relief Air Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,DOAS Relief Air Outlet,System Node Temperature,timestep
V25-2-0,DOAToVRF.idf,DOAS Return Air Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,SPACE2-1 Return Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,SPACE3-1 Return Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,SPACE4-1 Return Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,SPACE5-1 Return Outlet,System Node Mass Flow Rate,timestep
V25-2-0,DOAToVRF.idf,DOAS Supply Path Inlet,System Node Mass Flow Rate,timestep
